year,territory_raw,territory_level,metric,value
2019,Ловеч,district,rural,288.0
2019,Монтана,district,total,644.0
2019,Монтана,district,urban,349.0
2019,Монтана,district,rural,295.0
2019,Пазарджик,district,total,1408.0
2019,Пазарджик,district,urban,877.0
2019,Пазарджик,district,rural,531.0
2019,Перник,district,total,527.0
2019,Перник,district,urban,456.0
2019,Перник,district,rural,71.0
2019,Плевен,district,total,1347.0
2019,Плевен,district,urban,771.0
2019,Плевен,district,rural,576.0
2019,Пловдив,district,total,3417.0
2019,Пловдив,district,urban,2488.0
2019,Пловдив,district,rural,929.0
2019,Разград,district,total,418.0
2019,Разград,district,urban,197.0
2019,Разград,district,rural,221.0
2019,Русе,district,total,843.0
2019,Русе,district,urban,654.0
2019,Русе,district,rural,189.0
2019,Силистра,district,total,475.0
2019,Силистра,district,urban,179.0
2019,Силистра,district,rural,296.0
2019,Сливен,district,total,1680.0
2019,Сливен,district,urban,886.0
2019,Сливен,district,rural,794.0
2019,Смолян,district,total,425.0
2019,Смолян,district,urban,278.0
2019,Смолян,district,rural,147.0
2019,София (столица),district,total,6768.0
2019,София (столица),district,urban,6521.0
2019,София (столица),district,rural,247.0
2019,София,district,total,1372.0
2019,София,district,urban,870.0
2019,София,district,rural,502.0
2019,Стара Загора,district,total,1919.0
2019,Стара Загора,district,urban,1270.0
2019,Стара Загора,district,rural,649.0
2019,Търговище,district,total,469.0
2019,Търговище,district,urban,234.0
2019,Търговище,district,rural,235.0
2019,Хасково,district,total,1240.0
2019,Хасково,district,urban,909.0
2019,Хасково,district,rural,331.0
2019,Шумен,district,total,758.0
2019,Шумен,district,urban,456.0
2019,Шумен,district,rural,302.0
2019,Ямбол,district,total,726.0
2019,Ямбол,district,urban,475.0
2019,Ямбол,district,rural,251.0
2020,България,country,total,35236.0
2020,България,country,urban,25261.0
2020,България,country,rural,9975.0
2020,Благоевград,district,total,1272.0
2020,Благоевград,district,urban,824.0
2020,Благоевград,district,rural,448.0
2020,Бургас,district,total,1866.0
2020,Бургас,district,urban,1420.0
2020,Бургас,district,rural,446.0
2020,Варна,district,total,2475.0
2020,Варна,district,urban,2004.0
2020,Варна,district,rural,471.0
2020,Велико Търново,district,total,1163.0
2020,Велико Търново,district,urban,785.0
2020,Велико Търново,district,rural,378.0
2020,Видин,district,total,353.0
2020,Видин,district,urban,211.0
2020,Видин,district,rural,142.0
2020,Враца,district,total,1023.0
2020,Враца,district,urban,521.0
2020,Враца,district,rural,502.0
2020,Габрово,district,total,400.0
2020,Габрово,district,urban,315.0
2020,Габрово,district,rural,85.0
2020,Добрич,district,total,757.0
2020,Добрич,district,urban,482.0
2020,Добрич,district,rural,275.0
2020,Кърджали,district,total,460.0
2020,Кърджали,district,urban,223.0
2020,Кърджали,district,rural,237.0
2020,Кюстендил,district,total,541.0
2020,Кюстендил,district,urban,398.0
2020,Кюстендил,district,rural,143.0
2020,Ловеч,district,total,758.0
2020,Ловеч,district,urban,454.0
2020,Ловеч,district,rural,304.0
2020,Монтана,district,total,643.0
2020,Монтана,district,urban,373.0
2020,Монтана,district,rural,270.0
2020,Пазарджик,district,total,1446.0
2020,Пазарджик,district,urban,851.0
2020,Пазарджик,district,rural,595.0
2020,Перник,district,total,506.0
2020,Перник,district,urban,437.0
2020,Перник,district,rural,69.0
2020,Плевен,district,total,1338.0
2020,Плевен,district,urban,764.0
2020,Плевен,district,rural,574.0
2020,Пловдив,district,total,3426.0
2020,Пловдив,district,urban,2432.0
2020,Пловдив,district,rural,994.0
2020,Разград,district,total,351.0
2020,Разград,district,urban,171.0
2020,Разград,district,rural,180.0
2020,Русе,district,total,851.0
2020,Русе,district,urban,670.0
2020,Русе,district,rural,181.0
2020,Силистра,district,total,403.0
2020,Силистра,district,urban,151.0
2020,Силистра,district,rural,252.0
2020,Сливен,district,total,1570.0
2020,Сливен,district,urban,847.0
2020,Сливен,district,rural,723.0
2020,Смолян,district,total,414.0
2020,Смолян,district,urban,268.0
2020,Смолян,district,rural,146.0
2020,София (столица),district,total,7002.0
2020,София (столица),district,urban,6716.0
2020,София (столица),district,rural,286.0
2020,София,district,total,1415.0
2020,София,district,urban,887.0
2020,София,district,rural,528.0
2020,Стара Загора,district,total,1881.0
2020,Стара Загора,district,urban,1209.0
2020,Стара Загора,district,rural,672.0
2020,Търговище,district,total,430.0
2020,Търговище,district,urban,197.0
2020,Търговище,district,rural,233.0
2020,Хасково,district,total,1094.0
2020,Хасково,district,urban,777.0
2020,Хасково,district,rural,317.0
2020,Шумен,district,total,661.0
2020,Шумен,district,urban,379.0
2020,Шумен,district,rural,282.0
2020,Ямбол,district,total,737.0
2020,Ямбол,district,urban,495.0
2020,Ямбол,district,rural,242.0
2021,България,country,total,35133.0
2021,България,country,urban,25251.0
2021,България,country,rural,9882.0
2021,Благоевград,district,total,1274.0
2021,Благоевград,district,urban,834.0
2021,Благоевград,district,rural,440.0
2021,Бургас,district,total,1801.0
2021,Бургас,district,urban,1354.0
2021,Бургас,district,rural,447.0
2021,Варна,district,total,2452.0
2021,Варна,district,urban,1983.0
2021,Варна,district,rural,469.0
2021,Велико Търново,district,total,1183.0
2021,Велико Търново,district,urban,779.0
2021,Велико Търново,district,rural,404.0
2021,Видин,district,total,406.0
2021,Видин,district,urban,231.0
2021,Видин,district,rural,175.0
2021,Враца,district,total,910.0
2021,Враца,district,urban,477.0
2021,Враца,district,rural,433.0
2021,Габрово,district,total,411.0
2021,Габрово,district,urban,317.0
2021,Габрово,district,rural,94.0
2021,Добрич,district,total,697.0
2021,Добрич,district,urban,451.0
2021,Добрич,district,rural,246.0
2021,Кърджали,district,total,403.0
2021,Кърджали,district,urban,210.0
2021,Кърджали,district,rural,193.0
2021,Кюстендил,district,total,526.0
2021,Кюстендил,district,urban,406.0
2021,Кюстендил,district,rural,120.0
2021,Ловеч,district,total,734.0
2021,Ловеч,district,urban,454.0
2021,Ловеч,district,rural,280.0
2021,Монтана,district,total,665.0
2021,Монтана,district,urban,390.0
2021,Монтана,district,rural,275.0
2021,Пазарджик,district,total,1348.0
2021,Пазарджик,district,urban,770.0
2021,Пазарджик,district,rural,578.0
2021,Перник,district,total,539.0
2021,Перник,district,urban,474.0
2021,Перник,district,rural,65.0
2021,Плевен,district,total,1279.0
2021,Плевен,district,urban,732.0
2021,Плевен,district,rural,547.0
2021,Пловдив,district,total,3558.0
2021,Пловдив,district,urban,2534.0
2021,Пловдив,district,rural,1024.0
2021,Разград,district,total,373.0
2021,Разград,district,urban,167.0
2021,Разград,district,rural,206.0
2021,Русе,district,total,883.0
2021,Русе,district,urban,664.0
2021,Русе,district,rural,219.0
2021,Силистра,district,total,444.0
2021,Силистра,district,urban,167.0
2021,Силистра,district,rural,277.0
2021,Сливен,district,total,1628.0
2021,Сливен,district,urban,885.0
2021,Сливен,district,rural,743.0
2021,Смолян,district,total,389.0
2021,Смолян,district,urban,251.0
2021,Смолян,district,rural,138.0
2021,София (столица),district,total,7050.0
2021,София (столица),district,urban,6770.0
2021,София (столица),district,rural,280.0
2021,София,district,total,1416.0
2021,София,district,urban,871.0
2021,София,district,rural,545.0
2021,Стара Загора,district,total,1845.0
2021,Стара Загора,district,urban,1166.0
2021,Стара Загора,district,rural,679.0
2021,Търговище,district,total,456.0
2021,Търговище,district,urban,235.0
2021,Търговище,district,rural,221.0
2021,Хасково,district,total,1092.0
2021,Хасково,district,urban,802.0
2021,Хасково,district,rural,290.0
2021,Шумен,district,total,650.0
2021,Шумен,district,urban,399.0
2021,Шумен,district,rural,251.0
2021,Ямбол,district,total,721.0
2021,Ямбол,district,urban,478.0
2021,Ямбол,district,rural,243.0
2022,България,country,total,33892.0
2022,България,country,urban,24330.0
2022,България,country,rural,9562.0
2022,Благоевград,district,total,1217.0
2022,Благоевград,district,urban,804.0
2022,Благоевград,district,rural,413.0
2022,Бургас,district,total,1699.0
2022,Бургас,district,urban,1326.0
2022,Бургас,district,rural,373.0
2022,Варна,district,total,2351.0
2022,Варна,district,urban,1878.0
2022,Варна,district,rural,473.0
2022,Велико Търново,district,total,1072.0
2022,Велико Търново,district,urban,700.0
2022,Велико Търново,district,rural,372.0
2022,Видин,district,total,386.0
2022,Видин,district,urban,238.0
2022,Видин,district,rural,148.0
2022,Враца,district,total,948.0
2022,Враца,district,urban,498.0
2022,Враца,district,rural,450.0
2022,Габрово,district,total,464.0
2022,Габрово,district,urban,357.0
2022,Габрово,district,rural,107.0
2022,Добрич,district,total,670.0
2022,Добрич,district,urban,448.0
2022,Добрич,district,rural,222.0
2022,Кърджали,district,total,381.0
2022,Кърджали,district,urban,181.0
2022,Кърджали,district,rural,200.0
2022,Кюстендил,district,total,560.0
2022,Кюстендил,district,urban,422.0
2022,Кюстендил,district,rural,138.0
2022,Ловеч,district,total,799.0
2022,Ловеч,district,urban,463.0
2022,Ловеч,district,rural,336.0
2022,Монтана,district,total,611.0
2022,Монтана,district,urban,350.0
2022,Монтана,district,rural,261.0
2022,Пазарджик,district,total,1279.0
2022,Пазарджик,district,urban,759.0
2022,Пазарджик,district,rural,520.0
2022,Перник,district,total,502.0
2022,Перник,district,urban,425.0
2022,Перник,district,rural,77.0
2022,Плевен,district,total,1290.0
2022,Плевен,district,urban,715.0
2022,Плевен,district,rural,575.0
2022,Пловдив,district,total,3431.0
2022,Пловдив,district,urban,2464.0
2022,Пловдив,district,rural,967.0
2022,Разград,district,total,346.0
2022,Разград,district,urban,173.0
2022,Разград,district,rural,173.0
2022,Русе,district,total,779.0
2022,Русе,district,urban,608.0
2022,Русе,district,rural,171.0
2022,Силистра,district,total,402.0
2022,Силистра,district,urban,165.0
2022,Силистра,district,rural,237.0
2022,Сливен,district,total,1532.0
2022,Сливен,district,urban,806.0
2022,Сливен,district,rural,726.0
2022,Смолян,district,total,318.0
2022,Смолян,district,urban,201.0
2022,Смолян,district,rural,117.0
2022,София (столица),district,total,6910.0
2022,София (столица),district,urban,6614.0
2022,София (столица),district,rural,296.0
2022,София,district,total,1356.0
2022,София,district,urban,867.0
2022,София,district,rural,489.0
2022,Стара Загора,district,total,1689.0
2022,Стара Загора,district,urban,1100.0
2022,Стара Загора,district,rural,589.0
2022,Търговище,district,total,428.0
2022,Търговище,district,urban,211.0
2022,Търговище,district,rural,217.0
2022,Хасково,district,total,1087.0
2022,Хасково,district,urban,733.0
2022,Хасково,district,rural,354.0
2022,Шумен,district,total,654.0
2022,Шумен,district,urban,369.0
2022,Шумен,district,rural,285.0
2022,Ямбол,district,total,731.0
2022,Ямбол,district,urban,455.0
2022,Ямбол,district,rural,276.0
2023,България,country,total,34149.0
2023,България,country,urban,24539.0
2023,България,country,rural,9610.0
2023,Благоевград,district,total,1233.0
2023,Благоевград,district,urban,807.0
2023,Благоевград,district,rural,426.0
2023,Бургас,district,total,1776.0
2023,Бургас,district,urban,1353.0
2023,Бургас,district,rural,423.0
2023,Варна,district,total,2234.0
2023,Варна,district,urban,1813.0
2023,Варна,district,rural,421.0
2023,Велико Търново,district,total,1070.0
2023,Велико Търново,district,urban,724.0
2023,Велико Търново,district,rural,346.0
2023,Видин,district,total,388.0
2023,Видин,district,urban,212.0
2023,Видин,district,rural,176.0
2023,Враца,district,total,980.0
2023,Враца,district,urban,491.0
2023,Враца,district,rural,489.0
2023,Габрово,district,total,407.0
2023,Габрово,district,urban,342.0
2023,Габрово,district,rural,65.0
2023,Добрич,district,total,724.0
2023,Добрич,district,urban,450.0
2023,Добрич,district,rural,274.0
2023,Кърджали,district,total,428.0
2023,Кърджали,district,urban,197.0
2023,Кърджали,district,rural,231.0
2023,Кюстендил,district,total,516.0
2023,Кюстендил,district,urban,420.0
2023,Кюстендил,district,rural,96.0
2023,Ловеч,district,total,739.0
2023,Ловеч,district,urban,453.0
2023,Ловеч,district,rural,286.0
2023,Монтана,district,total,606.0
2023,Монтана,district,urban,337.0
2023,Монтана,district,rural,269.0
2023,Пазарджик,district,total,1414.0
2023,Пазарджик,district,urban,878.0
2023,Пазарджик,district,rural,536.0
2023,Перник,district,total,475.0
2023,Перник,district,urban,395.0
2023,Перник,district,rural,80.0
2023,Плевен,district,total,1297.0
2023,Плевен,district,urban,771.0
2023,Плевен,district,rural,526.0
2023,Пловдив,district,total,3405.0
2023,Пловдив,district,urban,2490.0
2023,Пловдив,district,rural,915.0
2023,Разград,district,total,352.0
2023,Разград,district,urban,154.0
2023,Разград,district,rural,198.0
2023,Русе,district,total,808.0
2023,Русе,district,urban,609.0
2023,Русе,district,rural,199.0
2023,Силистра,district,total,384.0
2023,Силистра,district,urban,160.0
2023,Силистра,district,rural,224.0
2023,Сливен,district,total,1572.0
2023,Сливен,district,urban,846.0
2023,Сливен,district,rural,726.0
2023,Смолян,district,total,312.0
2023,Смолян,district,urban,205.0
2023,Смолян,district,rural,107.0
2023,София (столица),district,total,6819.0
2023,София (столица),district,urban,6511.0
2023,София (столица),district,rural,308.0
2023,София,district,total,1376.0
2023,София,district,urban,853.0
2023,София,district,rural,523.0
2023,Стара Загора,district,total,1840.0
2023,Стара Загора,district,urban,1192.0
2023,Стара Загора,district,rural,648.0
2023,Търговище,district,total,427.0
2023,Търговище,district,urban,224.0
2023,Търговище,district,rural,203.0
2023,Хасково,district,total,1160.0
2023,Хасково,district,urban,809.0
2023,Хасково,district,rural,351.0
2023,Шумен,district,total,679.0
2023,Шумен,district,urban,379.0
2023,Шумен,district,rural,300.0
2023,Ямбол,district,total,728.0
2023,Ямбол,district,urban,464.0
2023,Ямбол,district,rural,264.0
2024,България,country,total,33076.0
2024,България,country,urban,23555.0
2024,България,country,rural,9521.0
2024,Благоевград,district,total,1176.0
2024,Благоевград,district,urban,724.0
2024,Благоевград,district,rural,452.0
2024,Бургас,district,total,1681.0
2024,Бургас,district,urban,1249.0
2024,Бургас,district,rural,432.0
2024,Варна,district,total,2162.0
2024,Варна,district,urban,1785.0
2024,Варна,district,rural,377.0
2024,Велико Търново,district,total,977.0
2024,Велико Търново,district,urban,661.0
2024,Велико Търново,district,rural,316.0
2024,Видин,district,total,381.0
2024,Видин,district,urban,220.0
2024,Видин,district,rural,161.0
2024,Враца,district,total,957.0
2024,Враца,district,urban,495.0
2024,Враца,district,rural,462.0
2024,Габрово,district,total,440.0
2024,Габрово,district,urban,334.0
2024,Габрово,district,rural,106.0
2024,Добрич,district,total,647.0
2024,Добрич,district,urban,406.0
2024,Добрич,district,rural,241.0
2024,Кърджали,district,total,404.0
2024,Кърджали,district,urban,186.0
2024,Кърджали,district,rural,218.0
2024,Кюстендил,district,total,502.0
2024,Кюстендил,district,urban,378.0
2024,Кюстендил,district,rural,124.0
2024,Ловеч,district,total,771.0
2024,Ловеч,district,urban,449.0
2024,Ловеч,district,rural,322.0
2024,Монтана,district,total,600.0
2024,Монтана,district,urban,332.0
2024,Монтана,district,rural,268.0
2024,Пазарджик,district,total,1351.0
2024,Пазарджик,district,urban,824.0
2024,Пазарджик,district,rural,527.0
2024,Перник,district,total,458.0
2024,Перник,district,urban,380.0
2024,Перник,district,rural,78.0
2024,Плевен,district,total,1242.0
2024,Плевен,district,urban,661.0
2024,Плевен,district,rural,581.0
2024,Пловдив,district,total,3439.0
2024,Пловдив,district,urban,2465.0
2024,Пловдив,district,rural,974.0
2024,Разград,district,total,318.0
2024,Разград,district,urban,163.0
2024,Разград,district,rural,155.0
2024,Русе,district,total,784.0
2024,Русе,district,urban,622.0
2024,Русе,district,rural,162.0
2024,Силистра,district,total,400.0
2024,Силистра,district,urban,149.0
2024,Силистра,district,rural,251.0
2024,Сливен,district,total,1635.0
2024,Сливен,district,urban,881.0
2024,Сливен,district,rural,754.0
2024,Смолян,district,total,332.0
2024,Смолян,district,urban,209.0
2024,Смолян,district,rural,123.0
2024,София (столица),district,total,6439.0
2024,София (столица),district,urban,6202.0
2024,София (столица),district,rural,237.0
2024,София,district,total,1295.0
2024,София,district,urban,825.0
2024,София,district,rural,470.0
2024,Стара Загора,district,total,1774.0
2024,Стара Загора,district,urban,1125.0
2024,Стара Загора,district,rural,649.0
2024,Търговище,district,total,461.0
2024,Търговище,district,urban,216.0
2024,Търговище,district,rural,245.0
2024,Хасково,district,total,1073.0
2024,Хасково,district,urban,748.0
2024,Хасково,district,rural,325.0
2024,Шумен,district,total,635.0
2024,Шумен,district,urban,375.0
2024,Шумен,district,rural,260.0
2024,Ямбол,district,total,742.0
2024,Ямбол,district,urban,491.0
2024,Ямбол,district,rural,251.0
2025,България,country,total,30847.0
2025,България,country,urban,21968.0
2025,България,country,rural,8879.0
2025,Благоевград,district,total,1181.0
2025,Благоевград,district,urban,730.0
2025,Благоевград,district,rural,451.0
2025,Бургас,district,total,1543.0
2025,Бургас,district,urban,1165.0
2025,Бургас,district,rural,378.0
2025,Варна,district,total,2044.0
2025,Варна,district,urban,1664.0
2025,Варна,district,rural,380.0
2025,Велико Търново,district,total,913.0
2025,Велико Търново,district,urban,607.0
2025,Велико Търново,district,rural,306.0
2025,Видин,district,total,343.0
2025,Видин,district,urban,203.0
2025,Видин,district,rural,140.0
2025,Враца,district,total,880.0
2025,Враца,district,urban,419.0
2025,Враца,district,rural,461.0
2025,Габрово,district,total,395.0
2025,Габрово,district,urban,321.0
2025,Габрово,district,rural,74.0
2025,Добрич,district,total,611.0
2025,Добрич,district,urban,375.0
2025,Добрич,district,rural,236.0
2025,Кърджали,district,total,286.0
2025,Кърджали,district,urban,149.0
2025,Кърджали,district,rural,137.0
2025,Кюстендил,district,total,475.0
2025,Кюстендил,district,urban,375.0
2025,Кюстендил,district,rural,100.0
2025,Ловеч,district,total,679.0
2025,Ловеч,district,urban,410.0
2025,Ловеч,district,rural,269.0
2025,Монтана,district,total,600.0
2025,Монтана,district,urban,320.0
2025,Монтана,district,rural,280.0
2025,Пазарджик,district,total,1199.0
2025,Пазарджик,district,urban,704.0
2025,Пазарджик,district,rural,495.0
2025,Перник,district,total,483.0
2025,Перник,district,urban,416.0
2025,Перник,district,rural,67.0
2025,Плевен,district,total,1181.0
2025,Плевен,district,urban,666.0
2025,Плевен,district,rural,515.0
2025,Пловдив,district,total,3161.0
2025,Пловдив,district,urban,2241.0
2025,Пловдив,district,rural,920.0
2025,Разград,district,total,287.0
2025,Разград,district,urban,135.0
2025,Разград,district,rural,152.0
2025,Русе,district,total,662.0
2025,Русе,district,urban,504.0
2025,Русе,district,rural,158.0
2025,Силистра,district,total,351.0
2025,Силистра,district,urban,129.0
2025,Силистра,district,rural,222.0
2025,Сливен,district,total,1539.0
2025,Сливен,district,urban,788.0
2025,Сливен,district,rural,751.0
2025,Смолян,district,total,295.0
2025,Смолян,district,urban,198.0
2025,Смолян,district,rural,97.0
2025,София (столица),district,total,6108.0
2025,София (столица),district,urban,5847.0
2025,София (столица),district,rural,261.0
2025,София,district,total,1244.0
2025,София,district,urban,789.0
2025,София,district,rural,455.0
2025,Стара Загора,district,total,1691.0
2025,Стара Загора,district,urban,1076.0
2025,Стара Загора,district,rural,615.0
2025,Търговище,district,total,343.0
2025,Търговище,district,urban,171.0
2025,Търговище,district,rural,172.0
2025,Хасково,district,total,1076.0
2025,Хасково,district,urban,763.0
2025,Хасково,district,rural,313.0
2025,Шумен,district,total,559.0
2025,Шумен,district,urban,329.0
2025,Шумен,district,rural,230.0
2025,Ямбол,district,total,718.0
2025,Ямбол,district,urban,474.0
2025,Ямбол,district,rural,244.0
