dataset,year,residence_group,female_age_group,male_age_group,value,source_file,sheet_name
marriages_age_matrix,2018,В градовете,50 - 59,40 - 49,105.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,50 - 59,50 - 59,287.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,50 - 59,60 +,211.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,60 +,total,231.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,60 +,40 - 49,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,60 +,50 - 59,28.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В градовете,60 +,60 +,201.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,total,225.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,под 18,12.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,18 - 19,51.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,20 - 24,125.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,25 - 29,28.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,30 - 34,7.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,Под 18,35 - 39,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,total,614.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,18 - 19,80.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,20 - 24,317.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,25 - 29,181.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,30 - 34,25.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,35 - 39,10.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,total,1946.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,18 - 19,23.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,20 - 24,633.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,25 - 29,981.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,30 - 34,254.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,35 - 39,35.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,40 - 49,18.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,20 - 24,50 - 59,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,total,1990.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,20 - 24,150.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,25 - 29,929.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,30 - 34,665.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,35 - 39,185.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,40 - 49,54.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,25 - 29,50 - 59,5.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,total,1053.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,20 - 24,21.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,25 - 29,148.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,30 - 34,395.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,35 - 39,343.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,40 - 49,126.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,50 - 59,15.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,30 - 34,60 +,3.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,total,680.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,20 - 24,5.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,25 - 29,30.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,30 - 34,100.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,35 - 39,221.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,40 - 49,293.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,50 - 59,26.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,35 - 39,60 +,4.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,total,675.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,20 - 24,2.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,25 - 29,14.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,30 - 34,27.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,35 - 39,60.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,40 - 49,417.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,50 - 59,131.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,40 - 49,60 +,24.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,total,215.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,30 - 34,1.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,35 - 39,4.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,40 - 49,33.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,50 - 59,101.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,50-59,60 +,76.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,60 +,total,100.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,60 +,40 - 49,1.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,60 +,50 - 59,8.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2018,В селата,60 +,60 +,91.0,Pop_4.1.2._Marriages_DR.xlsx,2018
marriages_age_matrix,2019,Общо за страната,Под 18,total,572.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,под 18,16.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,18 - 19,150.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,20 - 24,325.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,25 - 29,66.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,30 - 34,12.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,35 - 39,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,Под 18,40 - 49,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,total,1495.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,18 - 19,219.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,20 - 24,830.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,25 - 29,347.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,30 - 34,72.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,35 - 39,19.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,40 - 49,6.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,total,5432.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,под 18,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,18 - 19,95.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,20 - 24,1530.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,25 - 29,2629.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,30 - 34,914.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,35 - 39,204.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,40 - 49,50.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,50 - 59,7.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,20 - 24,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,total,8567.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,18 - 19,10.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,20 - 24,430.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,25 - 29,3915.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,30 - 34,3015.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,35 - 39,905.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,40 - 49,258.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,50 - 59,32.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,25 - 29,60 +,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,total,5547.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,20 - 24,81.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,25 - 29,699.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,30 - 34,2403.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,35 - 39,1554.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,40 - 49,726.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,50 - 59,74.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,30 - 34,60 +,9.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,total,2958.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,20 - 24,21.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,25 - 29,110.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,30 - 34,436.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,35 - 39,1058.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,40 - 49,1172.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,50 - 59,145.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,35 - 39,60 +,15.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,total,3282.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,20 - 24,15.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,25 - 29,47.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,30 - 34,128.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,35 - 39,376.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,40 - 49,1923.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,50 - 59,664.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,40 - 49,60 +,129.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,total,960.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,20 - 24,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,25 - 29,4.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,30 - 34,6.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,35 - 39,19.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,40 - 49,150.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,50 - 59,479.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,50 - 59,60 +,299.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,60 +,total,385.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,60 +,30 - 34,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,60 +,40 - 49,4.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,60 +,50 - 59,45.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,Общо за страната,60 +,60 +,335.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,total,353.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,под 18,9.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,18 - 19,106.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,20 - 24,195.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,25 - 29,33.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,Под 18,30 - 34,10.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,total,913.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,18 - 19,157.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,20 - 24,499.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,25 - 29,190.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,30 - 34,51.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,35 - 39,12.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,40 - 49,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,total,3432.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,под 18,2.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,18 - 19,56.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,20 - 24,943.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,25 - 29,1602.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,30 - 34,641.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,35 - 39,144.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,40 - 49,39.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,20 - 24,50 - 59,5.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,total,6583.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,18 - 19,6.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,20 - 24,311.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,25 - 29,3021.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,30 - 34,2312.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,35 - 39,709.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,40 - 49,197.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,50 - 59,26.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,total,4392.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,20 - 24,53.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,25 - 29,546.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,30 - 34,1923.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,35 - 39,1213.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,40 - 49,596.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,50 - 59,54.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,30 - 34,60 +,7.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,total,2278.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,20 - 24,13.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,25 - 29,83.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,30 - 34,342.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,35 - 39,808.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,40 - 49,911.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,50 - 59,110.0,Pop_4.1.2._Marriages_DR.xlsx,2019
marriages_age_matrix,2019,В градовете,35 - 39,60 +,10.0,Pop_4.1.2._Marriages_DR.xlsx,2019
