group_name,age_group,year,metric,value
Габрово,20 - 24,2014,male,41.0
Габрово,20 - 24,2014,female,66.0
Габрово,20 - 24,2015,male,31.0
Габрово,20 - 24,2015,female,66.0
Габрово,20 - 24,2016,male,24.0
Габрово,20 - 24,2016,female,46.0
Габрово,20 - 24,2017,male,35.0
Габрово,20 - 24,2017,female,68.0
Габрово,20 - 24,2018,male,33.0
Габрово,20 - 24,2018,female,53.0
Габрово,20 - 24,2019,male,38.0
Габрово,20 - 24,2019,female,62.0
Габрово,20 - 24,2020,male,19.0
Габрово,20 - 24,2020,female,33.0
Габрово,20 - 24,2021,male,36.0
Габрово,20 - 24,2021,female,54.0
Габрово,20 - 24,2022,male,33.0
Габрово,20 - 24,2022,female,60.0
Габрово,20 - 24,2023,male,20.0
Габрово,20 - 24,2023,female,34.0
Габрово,20 - 24,2024,male,8.0
Габрово,20 - 24,2024,female,38.0
Габрово,20 - 24,2025,male,17.0
Габрово,20 - 24,2025,female,28.0
Габрово,25 - 29,2010,male,109.0
Габрово,25 - 29,2010,female,92.0
Габрово,25 - 29,2011,male,85.0
Габрово,25 - 29,2011,female,78.0
Габрово,25 - 29,2012,male,73.0
Габрово,25 - 29,2012,female,90.0
Габрово,25 - 29,2013,male,74.0
Габрово,25 - 29,2013,female,79.0
Габрово,25 - 29,2014,male,68.0
Габрово,25 - 29,2014,female,81.0
Габрово,25 - 29,2015,male,74.0
Габрово,25 - 29,2015,female,95.0
Габрово,25 - 29,2016,male,81.0
Габрово,25 - 29,2016,female,102.0
Габрово,25 - 29,2017,male,86.0
Габрово,25 - 29,2017,female,84.0
Габрово,25 - 29,2018,male,80.0
Габрово,25 - 29,2018,female,98.0
Габрово,25 - 29,2019,male,80.0
Габрово,25 - 29,2019,female,89.0
Габрово,25 - 29,2020,male,43.0
Габрово,25 - 29,2020,female,70.0
Габрово,25 - 29,2021,male,60.0
Габрово,25 - 29,2021,female,78.0
Габрово,25 - 29,2022,male,63.0
Габрово,25 - 29,2022,female,65.0
Габрово,25 - 29,2023,male,47.0
Габрово,25 - 29,2023,female,51.0
Габрово,25 - 29,2024,male,36.0
Габрово,25 - 29,2024,female,42.0
Габрово,25 - 29,2025,male,27.0
Габрово,25 - 29,2025,female,51.0
Габрово,30 - 34,2010,male,78.0
Габрово,30 - 34,2010,female,60.0
Габрово,30 - 34,2011,male,63.0
Габрово,30 - 34,2011,female,44.0
Габрово,30 - 34,2012,male,64.0
Габрово,30 - 34,2012,female,35.0
Габрово,30 - 34,2013,male,51.0
Габрово,30 - 34,2013,female,41.0
Габрово,30 - 34,2014,male,60.0
Габрово,30 - 34,2014,female,47.0
Габрово,30 - 34,2015,male,69.0
Габрово,30 - 34,2015,female,44.0
Габрово,30 - 34,2016,male,76.0
Габрово,30 - 34,2016,female,59.0
Габрово,30 - 34,2017,male,75.0
Габрово,30 - 34,2017,female,56.0
Габрово,30 - 34,2018,male,68.0
Габрово,30 - 34,2018,female,58.0
Габрово,30 - 34,2019,male,74.0
Габрово,30 - 34,2019,female,68.0
Габрово,30 - 34,2020,male,61.0
Габрово,30 - 34,2020,female,47.0
Габрово,30 - 34,2021,male,74.0
Габрово,30 - 34,2021,female,61.0
Габрово,30 - 34,2022,male,73.0
Габрово,30 - 34,2022,female,54.0
Габрово,30 - 34,2023,male,37.0
Габрово,30 - 34,2023,female,41.0
Габрово,30 - 34,2024,male,44.0
Габрово,30 - 34,2024,female,37.0
Габрово,30 - 34,2025,male,43.0
Габрово,30 - 34,2025,female,32.0
Габрово,35 - 39,2010,male,38.0
Габрово,35 - 39,2010,female,25.0
Габрово,35 - 39,2011,male,44.0
Габрово,35 - 39,2011,female,25.0
Габрово,35 - 39,2012,male,42.0
Габрово,35 - 39,2012,female,28.0
Габрово,35 - 39,2013,male,44.0
Габрово,35 - 39,2013,female,26.0
Габрово,35 - 39,2014,male,49.0
Габрово,35 - 39,2014,female,33.0
Габрово,35 - 39,2015,male,58.0
Габрово,35 - 39,2015,female,35.0
Габрово,35 - 39,2016,male,52.0
Габрово,35 - 39,2016,female,36.0
Габрово,35 - 39,2017,male,42.0
Габрово,35 - 39,2017,female,41.0
Габрово,35 - 39,2018,male,56.0
Габрово,35 - 39,2018,female,38.0
Габрово,35 - 39,2019,male,51.0
Габрово,35 - 39,2019,female,42.0
Габрово,35 - 39,2020,male,38.0
Габрово,35 - 39,2020,female,22.0
Габрово,35 - 39,2021,male,42.0
Габрово,35 - 39,2021,female,40.0
Габрово,35 - 39,2022,male,43.0
Габрово,35 - 39,2022,female,43.0
Габрово,35 - 39,2023,male,32.0
Габрово,35 - 39,2023,female,26.0
Габрово,35 - 39,2024,male,43.0
Габрово,35 - 39,2024,female,31.0
Габрово,35 - 39,2025,male,42.0
Габрово,35 - 39,2025,female,33.0
Габрово,40 - 49,2010,male,30.0
Габрово,40 - 49,2010,female,23.0
Габрово,40 - 49,2011,male,21.0
Габрово,40 - 49,2011,female,16.0
Габрово,40 - 49,2012,male,31.0
Габрово,40 - 49,2012,female,23.0
Габрово,40 - 49,2013,male,35.0
Габрово,40 - 49,2013,female,19.0
Габрово,40 - 49,2014,male,39.0
Габрово,40 - 49,2014,female,33.0
Габрово,40 - 49,2015,male,45.0
Габрово,40 - 49,2015,female,32.0
Габрово,40 - 49,2016,male,48.0
Габрово,40 - 49,2016,female,39.0
Габрово,40 - 49,2017,male,64.0
Габрово,40 - 49,2017,female,45.0
Габрово,40 - 49,2018,male,59.0
Габрово,40 - 49,2018,female,40.0
Габрово,40 - 49,2019,male,75.0
Габрово,40 - 49,2019,female,62.0
Габрово,40 - 49,2020,male,52.0
Габрово,40 - 49,2020,female,42.0
Габрово,40 - 49,2021,male,68.0
Габрово,40 - 49,2021,female,46.0
Габрово,40 - 49,2022,male,65.0
Габрово,40 - 49,2022,female,48.0
Габрово,40 - 49,2023,male,57.0
Габрово,40 - 49,2023,female,39.0
Габрово,40 - 49,2024,male,53.0
Габрово,40 - 49,2024,female,54.0
Габрово,40 - 49,2025,male,49.0
Габрово,40 - 49,2025,female,50.0
Габрово,50 - 59,2010,male,17.0
Габрово,50 - 59,2010,female,11.0
Габрово,50 - 59,2011,male,9.0
Габрово,50 - 59,2011,female,8.0
Габрово,50 - 59,2012,male,15.0
Габрово,50 - 59,2012,female,10.0
Габрово,50 - 59,2013,male,10.0
Габрово,50 - 59,2013,female,10.0
Габрово,50 - 59,2014,male,14.0
Габрово,50 - 59,2014,female,10.0
Габрово,50 - 59,2015,male,14.0
Габрово,50 - 59,2015,female,12.0
Габрово,50 - 59,2016,male,15.0
Габрово,50 - 59,2016,female,9.0
Габрово,50 - 59,2017,male,16.0
Габрово,50 - 59,2017,female,9.0
Габрово,50 - 59,2018,male,14.0
Габрово,50 - 59,2018,female,14.0
Габрово,50 - 59,2019,male,21.0
Габрово,50 - 59,2019,female,10.0
Габрово,50 - 59,2020,male,17.0
Габрово,50 - 59,2020,female,16.0
Габрово,50 - 59,2021,male,34.0
Габрово,50 - 59,2021,female,20.0
Габрово,50 - 59,2022,male,27.0
Габрово,50 - 59,2022,female,26.0
Габрово,50 - 59,2023,male,24.0
Габрово,50 - 59,2023,female,22.0
Габрово,50 - 59,2024,male,36.0
Габрово,50 - 59,2024,female,27.0
Габрово,50 - 59,2025,male,45.0
Габрово,50 - 59,2025,female,38.0
Габрово,60 +,2010,male,11.0
Габрово,60 +,2010,female,4.0
Габрово,60 +,2011,male,12.0
Габрово,60 +,2011,female,5.0
Габрово,60 +,2012,male,15.0
Габрово,60 +,2012,female,7.0
Габрово,60 +,2013,male,13.0
Габрово,60 +,2013,female,8.0
Габрово,60 +,2014,male,19.0
Габрово,60 +,2014,female,8.0
Габрово,60 +,2015,male,14.0
Габрово,60 +,2015,female,10.0
Габрово,60 +,2016,male,14.0
Габрово,60 +,2016,female,8.0
Габрово,60 +,2017,male,12.0
Габрово,60 +,2017,female,7.0
Габрово,60 +,2018,male,8.0
Габрово,60 +,2018,female,4.0
Габрово,60 +,2019,male,20.0
Габрово,60 +,2019,female,12.0
Габрово,60 +,2020,male,19.0
Габрово,60 +,2020,female,9.0
Габрово,60 +,2021,male,14.0
Габрово,60 +,2021,female,7.0
Габрово,60 +,2022,male,20.0
Габрово,60 +,2022,female,11.0
Габрово,60 +,2023,male,19.0
Габрово,60 +,2023,female,12.0
Габрово,60 +,2024,male,19.0
Габрово,60 +,2024,female,9.0
Габрово,60 +,2025,male,23.0
Габрово,60 +,2025,female,13.0
Добрич,Под 18,2010,male,
Добрич,Под 18,2010,female,1.0
Добрич,Под 18,2011,male,1.0
Добрич,Под 18,2011,female,7.0
Добрич,Под 18,2012,male,
Добрич,Под 18,2012,female,13.0
Добрич,Под 18,2013,male,
Добрич,Под 18,2013,female,8.0
Добрич,Под 18,2014,male,
Добрич,Под 18,2014,female,12.0
Добрич,Под 18,2015,male,1.0
Добрич,Под 18,2015,female,14.0
Добрич,Под 18,2016,male,1.0
Добрич,Под 18,2016,female,27.0
Добрич,Под 18,2017,male,2.0
Добрич,Под 18,2017,female,22.0
Добрич,Под 18,2018,male,
Добрич,Под 18,2018,female,19.0
Добрич,Под 18,2019,male,
Добрич,Под 18,2019,female,10.0
Добрич,Под 18,2020,male,
Добрич,Под 18,2020,female,19.0
Добрич,Под 18,2021,male,
Добрич,Под 18,2021,female,16.0
Добрич,Под 18,2022,male,3.0
Добрич,Под 18,2022,female,11.0
Добрич,Под 18,2023,male,1.0
Добрич,Под 18,2023,female,6.0
Добрич,Под 18,2025,male,1.0
Добрич,Под 18,2025,female,
Добрич,18 - 19,2010,male,2.0
Добрич,18 - 19,2010,female,26.0
Добрич,18 - 19,2011,male,8.0
Добрич,18 - 19,2011,female,34.0
Добрич,18 - 19,2012,male,9.0
Добрич,18 - 19,2012,female,25.0
Добрич,18 - 19,2013,male,12.0
Добрич,18 - 19,2013,female,34.0
Добрич,18 - 19,2014,male,12.0
Добрич,18 - 19,2014,female,43.0
Добрич,18 - 19,2015,male,13.0
Добрич,18 - 19,2015,female,68.0
Добрич,18 - 19,2016,male,20.0
Добрич,18 - 19,2016,female,59.0
Добрич,18 - 19,2017,male,18.0
Добрич,18 - 19,2017,female,66.0
Добрич,18 - 19,2018,male,16.0
Добрич,18 - 19,2018,female,94.0
Добрич,18 - 19,2019,male,20.0
Добрич,18 - 19,2019,female,68.0
Добрич,18 - 19,2020,male,25.0
Добрич,18 - 19,2020,female,75.0
Добрич,18 - 19,2021,male,20.0
Добрич,18 - 19,2021,female,79.0
Добрич,18 - 19,2022,male,19.0
Добрич,18 - 19,2022,female,67.0
Добрич,18 - 19,2023,male,15.0
Добрич,18 - 19,2023,female,41.0
Добрич,18 - 19,2024,male,14.0
Добрич,18 - 19,2024,female,47.0
Добрич,18 - 19,2025,male,18.0
Добрич,18 - 19,2025,female,56.0
Добрич,20 - 24,2010,male,61.0
Добрич,20 - 24,2010,female,145.0
Добрич,20 - 24,2011,male,76.0
Добрич,20 - 24,2011,female,151.0
Добрич,20 - 24,2012,male,88.0
Добрич,20 - 24,2012,female,145.0
Добрич,20 - 24,2013,male,112.0
Добрич,20 - 24,2013,female,179.0
Добрич,20 - 24,2014,male,116.0
Добрич,20 - 24,2014,female,210.0
Добрич,20 - 24,2015,male,159.0
Добрич,20 - 24,2015,female,219.0
Добрич,20 - 24,2016,male,147.0
Добрич,20 - 24,2016,female,221.0
Добрич,20 - 24,2017,male,127.0
Добрич,20 - 24,2017,female,183.0
Добрич,20 - 24,2018,male,136.0
Добрич,20 - 24,2018,female,177.0
Добрич,20 - 24,2019,male,115.0
Добрич,20 - 24,2019,female,181.0
Добрич,20 - 24,2020,male,119.0
Добрич,20 - 24,2020,female,166.0
Добрич,20 - 24,2021,male,172.0
Добрич,20 - 24,2021,female,192.0
Добрич,20 - 24,2022,male,117.0
Добрич,20 - 24,2022,female,153.0
Добрич,20 - 24,2023,male,81.0
Добрич,20 - 24,2023,female,112.0
Добрич,20 - 24,2024,male,85.0
Добрич,20 - 24,2024,female,98.0
Добрич,20 - 24,2025,male,105.0
Добрич,20 - 24,2025,female,103.0
Добрич,25 - 29,2010,male,164.0
Добрич,25 - 29,2010,female,166.0
Добрич,25 - 29,2011,male,164.0
Добрич,25 - 29,2011,female,169.0
Добрич,25 - 29,2012,male,186.0
Добрич,25 - 29,2012,female,208.0
Добрич,25 - 29,2013,male,189.0
Добрич,25 - 29,2013,female,192.0
Добрич,25 - 29,2014,male,228.0
Добрич,25 - 29,2014,female,234.0
Добрич,25 - 29,2015,male,257.0
Добрич,25 - 29,2015,female,253.0
Добрич,25 - 29,2016,male,232.0
Добрич,25 - 29,2016,female,255.0
Добрич,25 - 29,2017,male,213.0
Добрич,25 - 29,2017,female,253.0
Добрич,25 - 29,2018,male,252.0
Добрич,25 - 29,2018,female,262.0
Добрич,25 - 29,2019,male,200.0
Добрич,25 - 29,2019,female,199.0
Добрич,25 - 29,2020,male,171.0
Добрич,25 - 29,2020,female,160.0
Добрич,25 - 29,2021,male,158.0
Добрич,25 - 29,2021,female,169.0
Добрич,25 - 29,2022,male,161.0
Добрич,25 - 29,2022,female,135.0
Добрич,25 - 29,2023,male,104.0
Добрич,25 - 29,2023,female,106.0
Добрич,25 - 29,2024,male,98.0
Добрич,25 - 29,2024,female,97.0
Добрич,25 - 29,2025,male,90.0
Добрич,25 - 29,2025,female,96.0
Добрич,30 - 34,2010,male,137.0
Добрич,30 - 34,2010,female,87.0
Добрич,30 - 34,2011,male,128.0
Добрич,30 - 34,2011,female,66.0
Добрич,30 - 34,2012,male,137.0
Добрич,30 - 34,2012,female,90.0
Добрич,30 - 34,2013,male,134.0
Добрич,30 - 34,2013,female,82.0
Добрич,30 - 34,2014,male,193.0
Добрич,30 - 34,2014,female,136.0
Добрич,30 - 34,2015,male,196.0
Добрич,30 - 34,2015,female,182.0
Добрич,30 - 34,2016,male,201.0
Добрич,30 - 34,2016,female,138.0
Добрич,30 - 34,2017,male,208.0
Добрич,30 - 34,2017,female,143.0
Добрич,30 - 34,2018,male,189.0
Добрич,30 - 34,2018,female,156.0
Добрич,30 - 34,2019,male,172.0
Добрич,30 - 34,2019,female,136.0
Добрич,30 - 34,2020,male,142.0
Добрич,30 - 34,2020,female,103.0
Добрич,30 - 34,2021,male,157.0
Добрич,30 - 34,2021,female,116.0
Добрич,30 - 34,2022,male,120.0
Добрич,30 - 34,2022,female,125.0
Добрич,30 - 34,2023,male,97.0
Добрич,30 - 34,2023,female,74.0
Добрич,30 - 34,2024,male,75.0
Добрич,30 - 34,2024,female,57.0
Добрич,30 - 34,2025,male,66.0
Добрич,30 - 34,2025,female,61.0
Добрич,35 - 39,2010,male,63.0
Добрич,35 - 39,2010,female,31.0
Добрич,35 - 39,2011,male,59.0
Добрич,35 - 39,2011,female,28.0
Добрич,35 - 39,2012,male,74.0
Добрич,35 - 39,2012,female,50.0
Добрич,35 - 39,2013,male,53.0
Добрич,35 - 39,2013,female,41.0
Добрич,35 - 39,2014,male,91.0
Добрич,35 - 39,2014,female,69.0
Добрич,35 - 39,2015,male,145.0
Добрич,35 - 39,2015,female,103.0
Добрич,35 - 39,2016,male,123.0
Добрич,35 - 39,2016,female,90.0
Добрич,35 - 39,2017,male,126.0
Добрич,35 - 39,2017,female,84.0
Добрич,35 - 39,2018,male,133.0
Добрич,35 - 39,2018,female,95.0
Добрич,35 - 39,2019,male,112.0
Добрич,35 - 39,2019,female,75.0
Добрич,35 - 39,2020,male,96.0
Добрич,35 - 39,2020,female,66.0
Добрич,35 - 39,2021,male,85.0
Добрич,35 - 39,2021,female,80.0
Добрич,35 - 39,2022,male,101.0
Добрич,35 - 39,2022,female,69.0
Добрич,35 - 39,2023,male,63.0
Добрич,35 - 39,2023,female,55.0
Добрич,35 - 39,2024,male,50.0
Добрич,35 - 39,2024,female,51.0
Добрич,35 - 39,2025,male,46.0
Добрич,35 - 39,2025,female,44.0
Добрич,40 - 49,2010,male,33.0
Добрич,40 - 49,2010,female,24.0
Добрич,40 - 49,2011,male,40.0
Добрич,40 - 49,2011,female,24.0
Добрич,40 - 49,2012,male,58.0
Добрич,40 - 49,2012,female,35.0
Добрич,40 - 49,2013,male,58.0
Добрич,40 - 49,2013,female,37.0
Добрич,40 - 49,2014,male,104.0
Добрич,40 - 49,2014,female,59.0
Добрич,40 - 49,2015,male,115.0
Добрич,40 - 49,2015,female,64.0
Добрич,40 - 49,2016,male,136.0
Добрич,40 - 49,2016,female,90.0
Добрич,40 - 49,2017,male,128.0
Добрич,40 - 49,2017,female,99.0
Добрич,40 - 49,2018,male,158.0
Добрич,40 - 49,2018,female,106.0
Добрич,40 - 49,2019,male,125.0
Добрич,40 - 49,2019,female,96.0
Добрич,40 - 49,2020,male,104.0
